Time: 18/13:38:15 Arduino 0: 
Time: 18/13:38:15 Arduino 0: 0: 262.97,1: 244.34,2: 232.73,3: 224.65,4: 216.91,5: 211.64,6: 207.77
Time: 18/13:38:30 Arduino 0: 0: 263.67,1: 258.05,2: 251.72,3: 246.80,4: 241.52,5: 234.84,6: 230.27
Time: 18/13:38:30 Arduino 0: 0: 262.97,1: 257.34,2: 252.42,3: 246.80,4: 241.17,5: 235.90,6: 229.22
Time: 18/13:38:30 Arduino 0: 0: 265.43,1: 259.80,2: 252.77,3: 247.85,4: 241.88,5: 235.55,6: 230.63
Time: 18/13:38:31 Arduino 0: 0: 271.05,1: 264.38,2: 256.99,3: 249.61,4: 243.63,5: 237.30,6: 230.63
Time: 18/13:38:31 Arduino 0: 0: 276.68,1: 269.65,2: 261.21,3: 253.83,4: 246.09,5: 239.77,6: 233.09
Time: 18/13:38:31 Arduino 0: 0: 282.66,1: 274.22,2: 265.78,3: 257.34,4: 250.31,5: 242.23,6: 235.20
Time: 18/13:38:31 Arduino 0: 0: 288.28,1: 279.14,2: 270.35,3: 262.27,4: 252.77,5: 245.39,6: 238.01
Time: 18/13:38:31 Arduino 0: 0: 294.96,1: 285.12,2: 275.27,3: 266.48,4: 258.05,5: 248.20,6: 241.17
Time: 18/13:38:31 Arduino 0: 0: 299.53,1: 290.74,2: 280.90,3: 271.41,4: 261.56,5: 252.77,6: 243.28
Time: 18/13:38:31 Arduino 0: 0: 307.27,1: 296.37,2: 284.77,3: 275.98,4: 266.13,5: 255.59,6: 247.85
Time: 18/13:38:31 Arduino 0: 0: 311.48,1: 301.99,2: 291.09,3: 280.55,4: 270.35,5: 260.51,6: 249.96
Time: 18/13:38:31 Arduino 0: 0: 317.81,1: 307.27,2: 296.02,3: 286.17,4: 274.92,5: 264.38,6: 254.53
Time: 18/13:38:31 Arduino 0: 0: 321.33,1: 312.89,2: 301.64,3: 290.39,4: 279.49,5: 268.59,6: 257.70
Time: 18/13:38:31 Arduino 0: 0: 326.95,1: 317.46,2: 306.56,3: 296.37,4: 283.36,5: 272.81,6: 261.91
Time: 18/13:38:31 Arduino 0: 0: 332.23,1: 322.03,2: 311.48,3: 300.94,4: 288.63,5: 275.98,6: 265.43
Time: 18/13:38:31 Arduino 0: 0: 331.52,1: 323.44,2: 314.65,3: 303.75,4: 291.45,5: 280.20,6: 268.24
Time: 18/13:38:32 Arduino 0: 0: 332.23,1: 324.49,2: 315.00,3: 305.86,4: 294.61,5: 281.95,6: 271.41
Time: 18/13:38:32 Arduino 0: 0: 332.23,1: 324.49,2: 316.05,3: 306.56,4: 296.02,5: 284.77,6: 272.81
Time: 18/13:38:32 Arduino 0: 0: 332.23,1: 324.49,2: 316.05,3: 307.62,4: 297.42,5: 285.47,6: 275.27
Time: 18/13:38:32 Arduino 0: 0: 324.84,1: 317.11,2: 311.13,3: 303.40,4: 295.66,5: 285.12,6: 274.22
Time: 18/13:38:32 Arduino 0: 0: 300.94,1: 299.88,2: 297.42,3: 294.61,4: 288.28,5: 280.55,6: 271.76
Time: 18/13:38:32 Arduino 0: 0: 277.38,1: 278.79,2: 279.84,3: 278.44,4: 276.33,5: 271.41,6: 264.73
Time: 18/13:38:32 Arduino 0: 0: 263.32,1: 264.38,2: 265.08,3: 265.08,4: 262.97,5: 260.86,6: 256.64
Time: 18/13:38:32 Arduino 0: 0: 262.62,1: 260.51,2: 257.70,3: 256.29,4: 254.88,5: 251.37,6: 249.26
Time: 18/13:38:32 Arduino 0: 0: 262.62,1: 258.40,2: 254.88,3: 251.72,4: 248.55,5: 246.45,6: 242.93
Time: 18/13:38:32 Arduino 0: 0: 263.32,1: 258.05,2: 252.77,3: 249.61,4: 246.09,5: 241.88,6: 239.77
Time: 18/13:38:32 Arduino 0: 0: 262.97,1: 258.05,2: 253.13,3: 247.85,4: 244.34,5: 240.82,6: 235.90
Time: 18/13:38:32 Arduino 0: 0: 262.97,1: 258.75,2: 252.42,3: 248.55,4: 243.28,5: 238.71,6: 235.55
Time: 18/13:38:32 Arduino 0: 0: 262.97,1: 258.75,2: 253.13,3: 247.50,4: 243.28,5: 238.71,6: 233.79
Time: 18/13:38:32 Arduino 0: 0: 262.97,1: 258.40,2: 252.77,3: 248.20,4: 241.88,5: 238.01,6: 233.79
Time: 18/13:38:33 Arduino 0: 0: 262.62,1: 258.40,2: 253.13,3: 247.50,4: 242.93,5: 237.30,6: 233.09
Time: 18/13:38:33 Arduino 0: 0: 262.62,1: 258.05,2: 252.77,3: 247.85,4: 241.88,5: 237.66,6: 232.38
Time: 18/13:38:33 Arduino 0: 0: 263.32,1: 258.05,2: 252.07,3: 247.50,4: 242.58,5: 236.60,6: 232.73
Time: 18/13:38:33 Arduino 0: 0: 263.32,1: 258.05,2: 252.77,3: 247.50,4: 241.88,5: 237.30,6: 230.98
Time: 18/13:38:33 Arduino 0: 0: 262.97,1: 258.05,2: 251.72,3: 247.50,4: 242.23,5: 236.25,6: 232.03
Time: 18/13:38:33 Arduino 0: 0: 263.67,1: 258.75,2: 252.77,3: 246.80,4: 242.23,5: 236.95,6: 230.98
Time: 18/13:38:33 Arduino 0: 0: 262.97,1: 258.05,2: 252.07,3: 247.50,4: 241.17,5: 236.25,6: 231.68
Time: 18/13:38:33 Arduino 0: 0: 262.62,1: 257.70,2: 252.42,3: 246.45,4: 241.88,5: 236.25,6: 231.33
Time: 18/13:38:33 Arduino 0: 0: 262.62,1: 257.34,2: 252.07,3: 247.15,4: 241.17,5: 236.25,6: 231.33
Time: 18/13:38:33 Arduino 0: 0: 263.32,1: 258.05,2: 252.07,3: 247.15,4: 241.88,5: 235.20,6: 230.98
Time: 18/13:38:33 Arduino 0: 0: 263.32,1: 257.34,2: 252.42,3: 247.15,4: 241.17,5: 236.25,6: 229.92
Time: 18/13:38:33 Arduino 0: 0: 262.27,1: 257.70,2: 251.37,3: 246.80,4: 241.52,5: 235.20,6: 230.98
Time: 18/13:38:33 Arduino 0: 0: 263.32,1: 258.05,2: 252.42,3: 246.45,4: 241.52,5: 236.25,6: 229.92
Time: 18/13:38:34 Arduino 0: 0: 263.32,1: 257.70,2: 252.07,3: 247.15,4: 241.17,5: 235.55,6: 230.63
Time: 18/13:38:34 Arduino 0: 0: 263.32,1: 257.70,2: 252.42,3: 246.09,4: 241.52,5: 235.90,6: 230.27
Time: 18/13:38:34 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 247.15,4: 240.47,5: 235.90,6: 230.63
Time: 18/13:38:34 Arduino 0: 0: 264.02,1: 257.70,2: 252.07,3: 246.80,4: 241.52,5: 234.84,6: 230.27
Time: 18/13:38:34 Arduino 0: 0: 262.97,1: 257.34,2: 252.07,3: 247.15,4: 240.82,5: 235.90,6: 229.92
Time: 18/13:38:34 Arduino 0: 0: 263.67,1: 258.05,2: 251.72,3: 246.80,4: 241.52,5: 235.20,6: 230.63
Time: 18/13:38:34 Arduino 0: 0: 262.62,1: 258.40,2: 252.42,3: 246.80,4: 241.17,5: 235.90,6: 229.22
Time: 18/13:38:34 Arduino 0: 0: 265.08,1: 260.16,2: 253.13,3: 248.20,4: 241.88,5: 235.90,6: 230.98
Time: 18/13:38:34 Arduino 0: 0: 271.76,1: 264.73,2: 257.70,3: 249.96,4: 243.98,5: 237.66,6: 231.33
Time: 18/13:38:34 Arduino 0: 0: 278.09,1: 270.00,2: 261.91,3: 254.53,4: 246.09,5: 239.77,6: 233.44
Time: 18/13:38:34 Arduino 0: 0: 283.71,1: 275.27,2: 266.48,3: 258.40,4: 250.66,5: 242.58,6: 235.55
Time: 18/13:38:34 Arduino 0: 0: 288.98,1: 280.20,2: 271.76,3: 262.97,4: 253.48,5: 246.09,6: 238.36
Time: 18/13:38:34 Arduino 0: 0: 296.02,1: 286.17,2: 276.33,3: 267.54,4: 258.75,5: 248.91,6: 241.52
Time: 18/13:38:34 Arduino 0: 0: 300.94,1: 291.09,2: 281.60,3: 272.11,4: 262.27,5: 253.48,6: 243.98
Time: 18/13:38:35 Arduino 0: 0: 305.86,1: 297.07,2: 285.82,3: 277.03,4: 266.84,5: 256.99,6: 248.20
Time: 18/13:38:35 Arduino 0: 0: 311.84,1: 301.99,2: 291.80,3: 281.25,4: 271.41,5: 260.86,6: 250.66
Time: 18/13:38:35 Arduino 0: 0: 317.11,1: 307.97,2: 296.72,3: 286.88,4: 275.27,5: 264.73,6: 255.23
Time: 18/13:38:35 Arduino 0: 0: 323.79,1: 314.30,2: 302.70,3: 291.45,4: 280.90,5: 268.95,6: 258.40
Time: 18/13:38:35 Arduino 0: 0: 328.36,1: 318.87,2: 308.32,3: 297.42,4: 284.41,5: 273.52,6: 262.62
Time: 18/13:38:35 Arduino 0: 0: 332.58,1: 322.38,2: 312.54,3: 301.29,4: 289.69,5: 276.68,6: 266.48
Time: 18/13:38:35 Arduino 0: 0: 331.52,1: 323.79,2: 314.65,3: 304.45,4: 292.15,5: 280.90,6: 268.95
Time: 18/13:38:35 Arduino 0: 0: 333.98,1: 324.49,2: 314.65,3: 306.21,4: 295.31,5: 282.30,6: 272.11
Time: 18/13:38:35 Arduino 0: 0: 331.88,1: 323.79,2: 316.05,3: 306.56,4: 296.02,5: 284.77,6: 272.81
Time: 18/13:38:35 Arduino 0: 0: 332.58,1: 324.84,2: 315.70,3: 307.62,4: 297.42,5: 285.82,6: 275.27
Time: 18/13:38:35 Arduino 0: 0: 322.38,1: 316.05,2: 310.78,3: 302.70,4: 294.96,5: 285.12,6: 274.22
Time: 18/13:38:35 Arduino 0: 0: 299.88,1: 297.77,2: 296.37,3: 293.55,4: 286.88,5: 279.84,6: 271.41
Time: 18/13:38:35 Arduino 0: 0: 273.87,1: 275.27,2: 277.73,3: 277.03,4: 274.92,5: 269.65,6: 264.02
Time: 18/13:38:36 Arduino 0: 0: 262.97,1: 263.32,2: 263.67,3: 263.67,4: 261.56,5: 259.80,6: 255.59
Time: 18/13:38:36 Arduino 0: 0: 262.62,1: 260.16,2: 256.99,3: 255.59,4: 253.83,5: 250.31,6: 248.55
Time: 18/13:38:36 Arduino 0: 0: 262.62,1: 258.40,2: 254.88,3: 251.72,4: 248.20,5: 246.09,6: 242.23
Time: 18/13:38:36 Arduino 0: 0: 262.62,1: 258.75,2: 252.77,3: 249.61,4: 246.09,5: 241.88,6: 239.41
Time: 18/13:38:36 Arduino 0: 0: 262.97,1: 258.40,2: 253.48,3: 247.85,4: 244.34,5: 240.47,6: 235.90
Time: 18/13:38:36 Arduino 0: 0: 262.62,1: 258.75,2: 252.42,3: 248.55,4: 242.93,5: 239.06,6: 235.55
Time: 18/13:38:36 Arduino 0: 0: 262.97,1: 258.05,2: 252.77,3: 247.15,4: 242.93,5: 238.36,6: 233.79
Time: 18/13:38:36 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 247.85,4: 241.88,5: 238.01,6: 233.44
Time: 18/13:38:36 Arduino 0: 0: 263.32,1: 258.40,2: 252.42,3: 247.50,4: 242.93,5: 236.60,6: 233.09
Time: 18/13:38:36 Arduino 0: 0: 262.62,1: 257.70,2: 252.77,3: 247.85,4: 241.88,5: 237.30,6: 231.68
Time: 18/13:38:36 Arduino 0: 0: 263.67,1: 257.70,2: 251.72,3: 247.15,4: 242.23,5: 236.25,6: 232.38
Time: 18/13:38:36 Arduino 0: 0: 262.62,1: 258.05,2: 252.77,3: 246.80,4: 241.88,5: 237.30,6: 230.98
Time: 18/13:38:36 Arduino 0: 0: 262.97,1: 258.40,2: 252.07,3: 247.50,4: 241.88,5: 236.60,6: 232.03
Time: 18/13:38:36 Arduino 0: 0: 263.67,1: 257.70,2: 252.77,3: 246.80,4: 242.23,5: 236.60,6: 231.33
Time: 18/13:38:37 Arduino 0: 0: 262.97,1: 257.70,2: 252.07,3: 247.50,4: 241.17,5: 236.60,6: 231.68
Time: 18/13:38:37 Arduino 0: 0: 263.32,1: 258.40,2: 252.77,3: 247.15,4: 242.23,5: 235.90,6: 231.33
Time: 18/13:38:37 Arduino 0: 0: 262.62,1: 258.05,2: 252.77,3: 247.50,4: 241.52,5: 236.60,6: 230.98
Time: 18/13:38:37 Arduino 0: 0: 264.73,1: 258.05,2: 252.07,3: 247.15,4: 242.23,5: 235.55,6: 231.33
Time: 18/13:38:37 Arduino 0: 0: 263.32,1: 258.40,2: 253.13,3: 247.15,4: 241.88,5: 236.60,6: 230.27
Time: 18/13:38:37 Arduino 0: 0: 262.62,1: 258.05,2: 251.72,3: 247.50,4: 242.23,5: 235.90,6: 231.33
Time: 18/13:38:37 Arduino 0: 0: 263.32,1: 257.70,2: 252.77,3: 246.45,4: 241.88,5: 236.60,6: 230.27
Time: 18/13:38:37 Arduino 0: 0: 263.67,1: 258.05,2: 252.42,3: 247.50,4: 240.82,5: 236.25,6: 230.98
Time: 18/13:38:37 Arduino 0: 0: 263.67,1: 257.70,2: 252.42,3: 246.45,4: 241.52,5: 235.55,6: 230.27
Time: 18/13:38:37 Arduino 0: 0: 262.97,1: 257.34,2: 251.72,3: 246.80,4: 240.47,5: 235.55,6: 230.63
Time: 18/13:38:37 Arduino 0: 0: 262.97,1: 257.70,2: 251.72,3: 246.45,4: 241.52,5: 235.20,6: 230.63
Time: 18/13:38:37 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 246.80,4: 241.17,5: 235.90,6: 229.57
Time: 18/13:38:37 Arduino 0: 0: 263.32,1: 257.70,2: 251.37,3: 246.80,4: 241.17,5: 235.20,6: 230.63
Time: 18/13:38:38 Arduino 0: 0: 262.97,1: 258.05,2: 252.07,3: 246.45,4: 241.52,5: 235.90,6: 229.57
Time: 18/13:38:38 Arduino 0: 0: 265.43,1: 259.80,2: 253.48,3: 247.85,4: 241.52,5: 235.90,6: 230.98
Time: 18/13:38:38 Arduino 0: 0: 271.76,1: 265.08,2: 257.34,3: 249.96,4: 243.98,5: 237.66,6: 230.98
Time: 18/13:38:38 Arduino 0: 0: 278.44,1: 270.35,2: 261.91,3: 254.53,4: 246.45,5: 239.77,6: 233.44
Time: 18/13:38:38 Arduino 0: 0: 284.41,1: 275.63,2: 266.48,3: 258.40,4: 250.66,5: 242.23,6: 235.90
Time: 18/13:38:38 Arduino 0: 0: 289.34,1: 280.55,2: 271.76,3: 263.32,4: 253.83,5: 246.45,6: 238.36
Time: 18/13:38:38 Arduino 0: 0: 294.96,1: 286.17,2: 275.98,3: 267.54,4: 258.75,5: 249.26,6: 241.88
Time: 18/13:38:38 Arduino 0: 0: 301.29,1: 291.45,2: 281.25,3: 272.11,4: 262.62,5: 253.48,6: 243.98
Time: 18/13:38:38 Arduino 0: 0: 306.56,1: 296.72,2: 285.47,3: 277.03,4: 266.84,5: 256.64,6: 248.20
Time: 18/13:38:38 Arduino 0: 0: 312.19,1: 302.70,2: 291.80,3: 281.25,4: 271.05,5: 260.86,6: 250.66
Time: 18/13:38:38 Arduino 0: 0: 316.76,1: 308.67,2: 296.72,3: 287.23,4: 275.27,5: 264.73,6: 255.23
Time: 18/13:38:38 Arduino 0: 0: 323.09,1: 313.24,2: 302.34,3: 291.45,4: 280.55,5: 268.95,6: 258.40
Time: 18/13:38:38 Arduino 0: 0: 327.66,1: 318.16,2: 307.97,3: 297.07,4: 284.06,5: 273.52,6: 262.62
Time: 18/13:38:38 Arduino 0: 0: 332.93,1: 322.03,2: 311.84,3: 300.94,4: 289.34,5: 276.33,6: 265.78
Time: 18/13:38:39 Arduino 0: 0: 331.88,1: 323.44,2: 314.30,3: 304.10,4: 292.15,5: 280.55,6: 268.24
Time: 18/13:38:39 Arduino 0: 0: 332.58,1: 324.14,2: 314.65,3: 305.51,4: 294.96,5: 282.30,6: 271.76
Time: 18/13:38:39 Arduino 0: 0: 333.28,1: 323.44,2: 316.05,3: 305.86,4: 295.66,5: 284.77,6: 272.46
Time: 18/13:38:39 Arduino 0: 0: 331.52,1: 325.55,2: 316.05,3: 307.27,4: 297.07,5: 285.82,6: 275.27
Time: 18/13:38:39 Arduino 0: 0: 325.90,1: 318.87,2: 312.19,3: 304.10,4: 296.02,5: 285.82,6: 274.57
Time: 18/13:38:39 Arduino 0: 0: 303.75,1: 301.29,2: 299.53,3: 296.02,4: 288.28,5: 281.25,6: 272.81
Time: 18/13:38:39 Arduino 0: 0: 278.44,1: 280.20,2: 281.25,3: 280.20,4: 277.73,5: 271.41,6: 265.78
Time: 18/13:38:39 Arduino 0: 0: 264.38,1: 265.08,2: 266.13,3: 266.48,4: 264.02,5: 261.91,6: 256.99
Time: 18/13:38:39 Arduino 0: 0: 262.97,1: 261.21,2: 257.70,3: 256.99,4: 255.59,5: 252.07,6: 250.31
Time: 18/13:38:39 Arduino 0: 0: 264.02,1: 258.75,2: 255.23,3: 252.07,4: 249.26,5: 247.15,6: 243.28
Time: 18/13:38:39 Arduino 0: 0: 262.27,1: 258.40,2: 253.13,3: 249.96,4: 246.09,5: 242.93,6: 240.12
Time: 18/13:38:39 Arduino 0: 0: 262.27,1: 258.05,2: 253.13,3: 247.85,4: 244.69,5: 241.17,6: 236.60
Time: 18/13:38:39 Arduino 0: 0: 262.62,1: 258.40,2: 252.77,3: 248.55,4: 242.93,5: 239.41,6: 235.55
Time: 18/13:38:40 Arduino 0: 0: 262.97,1: 258.05,2: 252.77,3: 247.50,4: 243.28,5: 238.01,6: 234.14
Time: 18/13:38:40 Arduino 0: 0: 262.27,1: 257.70,2: 252.77,3: 247.85,4: 241.88,5: 238.01,6: 233.44
Time: 18/13:38:40 Arduino 0: 0: 264.02,1: 258.05,2: 252.07,3: 247.50,4: 242.58,5: 236.60,6: 233.09
Time: 18/13:38:40 Arduino 0: 0: 263.32,1: 257.70,2: 252.77,3: 247.50,4: 241.88,5: 237.66,6: 231.68
Time: 18/13:38:40 Arduino 0: 0: 262.97,1: 258.05,2: 251.72,3: 247.50,4: 242.23,5: 236.95,6: 232.38
Time: 18/13:38:40 Arduino 0: 0: 262.97,1: 258.05,2: 252.77,3: 246.80,4: 242.23,5: 237.30,6: 231.33
Time: 18/13:38:40 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 247.50,4: 241.52,5: 236.60,6: 232.03
Time: 18/13:38:40 Arduino 0: 0: 262.62,1: 258.05,2: 252.42,3: 247.15,4: 242.23,5: 236.60,6: 231.68
Time: 18/13:38:40 Arduino 0: 0: 262.62,1: 257.70,2: 252.42,3: 247.15,4: 241.17,5: 236.60,6: 231.33
Time: 18/13:38:40 Arduino 0: 0: 263.32,1: 258.05,2: 252.07,3: 246.80,4: 241.88,5: 235.55,6: 231.33
Time: 18/13:38:40 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 247.15,4: 241.52,5: 236.60,6: 230.63
Time: 18/13:38:40 Arduino 0: 0: 263.32,1: 258.05,2: 251.72,3: 247.15,4: 241.88,5: 235.55,6: 231.33
Time: 18/13:38:40 Arduino 0: 0: 262.62,1: 258.40,2: 252.77,3: 246.80,4: 241.52,5: 236.25,6: 229.92
Time: 18/13:38:40 Arduino 0: 0: 262.97,1: 258.05,2: 252.07,3: 247.50,4: 241.52,5: 235.55,6: 230.98
Time: 18/13:38:41 Arduino 0: 0: 263.32,1: 258.40,2: 252.42,3: 246.80,4: 241.88,5: 236.25,6: 230.27
Time: 18/13:38:41 Arduino 0: 0: 262.97,1: 257.70,2: 252.07,3: 247.15,4: 240.82,5: 235.90,6: 230.98
Time: 18/13:38:41 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 246.80,4: 241.88,5: 235.55,6: 230.63
Time: 18/13:38:41 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 247.15,4: 241.17,5: 235.90,6: 230.27
Time: 18/13:38:41 Arduino 0: 0: 263.32,1: 257.70,2: 251.72,3: 247.15,4: 241.52,5: 235.20,6: 230.63
Time: 18/13:38:41 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 246.80,4: 241.17,5: 235.90,6: 229.22
Time: 18/13:38:41 Arduino 0: 0: 263.32,1: 258.05,2: 251.72,3: 246.80,4: 241.52,5: 235.20,6: 230.63
Time: 18/13:38:41 Arduino 0: 0: 263.67,1: 258.05,2: 252.42,3: 246.09,4: 241.17,5: 235.90,6: 229.57
Time: 18/13:38:41 Arduino 0: 0: 264.38,1: 259.45,2: 252.77,3: 247.85,4: 241.17,5: 235.90,6: 230.63
Time: 18/13:38:41 Arduino 0: 0: 269.65,1: 263.32,2: 256.29,3: 248.91,4: 243.63,5: 236.95,6: 230.98
Time: 18/13:38:41 Arduino 0: 0: 275.98,1: 268.59,2: 260.16,3: 253.48,4: 245.39,5: 239.06,6: 233.09
Time: 18/13:38:41 Arduino 0: 0: 281.95,1: 273.87,2: 264.73,3: 256.99,4: 249.61,5: 241.17,6: 235.20
Time: 18/13:38:41 Arduino 0: 0: 286.88,1: 278.44,2: 270.00,3: 261.56,4: 252.77,5: 245.39,6: 236.95
Time: 18/13:38:42 Arduino 0: 0: 292.85,1: 284.41,2: 273.87,3: 265.78,4: 257.34,5: 247.85,6: 240.82
Time: 18/13:38:42 Arduino 0: 0: 299.53,1: 290.04,2: 279.84,3: 270.35,4: 261.21,5: 252.42,6: 242.58
Time: 18/13:38:42 Arduino 0: 0: 304.80,1: 295.31,2: 284.41,3: 275.63,4: 265.08,5: 255.59,6: 247.15
Time: 18/13:38:42 Arduino 0: 0: 309.73,1: 300.59,2: 290.04,3: 279.14,4: 269.65,5: 259.80,6: 249.61
Time: 18/13:38:42 Arduino 0: 0: 315.35,1: 306.21,2: 294.96,3: 285.12,4: 273.52,5: 263.32,6: 254.18
Time: 18/13:38:42 Arduino 0: 0: 320.98,1: 311.48,2: 301.29,3: 289.69,4: 278.79,5: 266.84,6: 257.34
Time: 18/13:38:42 Arduino 0: 0: 326.25,1: 315.70,2: 305.86,3: 295.66,4: 282.66,5: 271.76,6: 260.86
Time: 18/13:38:42 Arduino 0: 0: 331.52,1: 321.33,2: 310.08,3: 299.88,4: 287.93,5: 275.27,6: 265.08
Time: 18/13:38:42 Arduino 0: 0: 332.58,1: 322.73,2: 313.24,3: 303.05,4: 291.09,5: 279.49,6: 267.19
Time: 18/13:38:42 Arduino 0: 0: 331.88,1: 323.79,2: 313.95,3: 305.51,4: 293.91,5: 281.60,6: 271.05
Time: 18/13:38:42 Arduino 0: 0: 332.58,1: 324.14,2: 315.70,3: 305.86,4: 295.66,5: 284.41,6: 272.11
Time: 18/13:38:42 Arduino 0: 0: 331.88,1: 324.49,2: 316.05,3: 307.27,4: 296.02,5: 285.47,6: 274.57
Time: 18/13:38:42 Arduino 0: 0: 332.58,1: 323.44,2: 315.70,3: 306.21,4: 297.07,5: 285.82,6: 275.27
Time: 18/13:38:42 Arduino 0: 0: 310.78,1: 307.27,2: 304.45,3: 299.88,4: 291.45,5: 283.36,6: 273.87
Time: 18/13:38:43 Arduino 0: 0: 286.17,1: 287.23,2: 287.58,3: 285.82,4: 282.30,5: 274.92,6: 268.24
Time: 18/13:38:43 Arduino 0: 0: 265.78,1: 267.89,2: 270.00,3: 270.35,4: 268.24,5: 265.08,6: 259.45
Time: 18/13:38:43 Arduino 0: 0: 262.62,1: 261.91,2: 259.45,3: 259.45,4: 258.05,5: 254.88,6: 252.42
Time: 18/13:38:43 Arduino 0: 0: 262.62,1: 259.10,2: 255.94,3: 252.77,4: 251.02,5: 248.55,6: 244.69
Time: 18/13:38:43 Arduino 0: 0: 261.91,1: 258.40,2: 253.83,3: 250.31,4: 246.80,5: 243.63,6: 241.52
Time: 18/13:38:43 Arduino 0: 0: 262.62,1: 258.40,2: 253.48,3: 248.55,4: 245.04,5: 241.17,6: 237.30
