Time: 18/13:35:46 Arduino 0: 2
Time: 18/13:35:46 Arduino 0: 0: 262.62,1: 245.39,2: 234.14,3: 226.05,4: 219.02,5: 213.40,6: 209.88
Time: 18/13:35:48 Arduino 0: 0: 330.82,1: 321.68,2: 311.13,3: 299.53,4: 287.93,5: 275.63,6: 264.38
Time: 18/13:35:48 Arduino 0: 0: 332.93,1: 322.38,2: 313.59,3: 303.75,4: 290.39,5: 279.49,6: 267.89
Time: 18/13:35:49 Arduino 0: 0: 331.88,1: 323.79,2: 314.65,3: 305.16,4: 294.26,5: 281.25,6: 270.70
Time: 18/13:35:49 Arduino 0: 0: 332.23,1: 323.79,2: 315.70,3: 306.91,4: 295.31,5: 284.06,6: 271.76
Time: 18/13:35:49 Arduino 0: 0: 331.88,1: 325.20,2: 315.70,3: 307.27,4: 297.42,5: 284.77,6: 274.92
Time: 18/13:35:49 Arduino 0: 0: 332.93,1: 324.14,2: 316.76,3: 306.91,4: 297.42,5: 286.88,6: 274.92
Time: 18/13:35:49 Arduino 0: 0: 331.52,1: 325.20,2: 316.05,3: 307.62,4: 297.42,5: 287.23,6: 276.68
Time: 18/13:35:49 Arduino 0: 0: 332.58,1: 324.49,2: 316.76,3: 307.27,4: 298.48,5: 287.58,6: 277.03
Time: 18/13:35:49 Arduino 0: 0: 332.23,1: 324.49,2: 316.41,3: 308.32,4: 297.77,5: 288.28,6: 278.09
Time: 18/13:35:49 Arduino 0: 0: 332.23,1: 324.14,2: 316.41,3: 307.97,4: 299.18,5: 287.93,6: 278.09
Time: 18/13:35:49 Arduino 0: 0: 332.23,1: 324.14,2: 316.76,3: 308.32,4: 298.48,5: 289.34,6: 278.09
Time: 18/13:35:49 Arduino 0: 0: 330.12,1: 321.68,2: 313.59,3: 306.56,4: 298.48,5: 287.58,6: 278.79
Time: 18/13:35:49 Arduino 0: 0: 308.32,1: 305.51,2: 303.75,3: 298.48,4: 292.15,5: 284.77,6: 274.92
Time: 18/13:35:49 Arduino 0: 0: 284.06,1: 284.77,2: 285.47,3: 285.12,4: 281.25,5: 275.63,6: 270.00
Time: 18/13:35:49 Arduino 0: 0: 263.67,1: 267.19,2: 268.95,3: 268.59,4: 267.89,5: 265.08,6: 260.16
Time: 18/13:35:50 Arduino 0: 0: 262.62,1: 261.21,2: 259.10,3: 259.10,4: 256.99,5: 255.23,6: 252.77
Time: 18/13:35:50 Arduino 0: 0: 262.27,1: 259.45,2: 255.94,3: 252.77,4: 251.37,5: 248.20,6: 246.09
Time: 18/13:35:50 Arduino 0: 0: 262.97,1: 259.10,2: 254.53,3: 250.66,4: 246.80,5: 245.04,6: 241.52
Time: 18/13:35:50 Arduino 0: 0: 262.62,1: 259.10,2: 253.48,3: 249.26,4: 245.74,5: 240.82,6: 239.06
Time: 18/13:35:50 Arduino 0: 0: 262.62,1: 258.05,2: 253.83,3: 248.91,4: 243.98,5: 240.82,6: 236.25
Time: 18/13:35:50 Arduino 0: 0: 262.62,1: 258.40,2: 252.42,3: 248.55,4: 243.98,5: 238.71,6: 235.90
Time: 18/13:35:50 Arduino 0: 0: 262.62,1: 258.05,2: 253.13,3: 247.15,4: 243.28,5: 239.06,6: 233.79
Time: 18/13:35:50 Arduino 0: 0: 262.97,1: 258.40,2: 252.42,3: 248.20,4: 242.93,5: 238.01,6: 234.49
Time: 18/13:35:50 Arduino 0: 0: 263.32,1: 257.70,2: 252.77,3: 247.15,4: 242.93,5: 237.66,6: 233.09
Time: 18/13:35:50 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 248.20,4: 241.88,5: 237.66,6: 233.09
Time: 18/13:35:50 Arduino 0: 0: 262.62,1: 258.75,2: 252.42,3: 247.50,4: 242.93,5: 236.60,6: 232.73
Time: 18/13:35:50 Arduino 0: 0: 262.97,1: 257.34,2: 252.77,3: 247.85,4: 241.88,5: 237.66,6: 232.03
Time: 18/13:35:50 Arduino 0: 0: 262.97,1: 257.70,2: 251.37,3: 247.15,4: 242.23,5: 236.25,6: 232.73
Time: 18/13:35:50 Arduino 0: 0: 262.62,1: 257.70,2: 252.77,3: 246.80,4: 241.88,5: 237.30,6: 230.98
Time: 18/13:35:51 Arduino 0: 0: 262.62,1: 258.40,2: 251.72,3: 247.50,4: 242.23,5: 236.25,6: 232.03
Time: 18/13:35:51 Arduino 0: 0: 262.97,1: 257.70,2: 252.77,3: 246.80,4: 242.23,5: 236.60,6: 230.98
Time: 18/13:35:51 Arduino 0: 0: 262.97,1: 258.05,2: 252.07,3: 247.50,4: 241.17,5: 236.60,6: 231.68
Time: 18/13:35:51 Arduino 0: 0: 262.27,1: 258.05,2: 252.77,3: 246.80,4: 242.23,5: 236.25,6: 231.33
Time: 18/13:35:51 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 247.50,4: 241.17,5: 236.60,6: 231.33
Time: 18/13:35:51 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 247.15,4: 241.88,5: 235.55,6: 231.33
Time: 18/13:35:51 Arduino 0: 0: 263.67,1: 256.99,2: 252.42,3: 247.15,4: 241.17,5: 236.60,6: 230.27
Time: 18/13:35:51 Arduino 0: 0: 262.97,1: 258.05,2: 251.37,3: 247.15,4: 242.23,5: 235.55,6: 231.33
Time: 18/13:35:51 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 246.45,4: 241.52,5: 236.60,6: 229.92
Time: 18/13:35:51 Arduino 0: 0: 262.97,1: 258.05,2: 251.72,3: 247.15,4: 241.17,5: 235.90,6: 230.98
Time: 18/13:35:51 Arduino 0: 0: 262.27,1: 257.70,2: 252.42,3: 246.09,4: 241.88,5: 235.90,6: 230.27
Time: 18/13:35:51 Arduino 0: 0: 262.97,1: 257.34,2: 252.07,3: 247.15,4: 240.82,5: 235.90,6: 230.98
Time: 18/13:35:51 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 246.45,4: 241.52,5: 235.20,6: 230.63
Time: 18/13:35:51 Arduino 0: 0: 263.32,1: 257.34,2: 252.07,3: 247.50,4: 240.82,5: 235.90,6: 229.92
Time: 18/13:35:52 Arduino 0: 0: 262.62,1: 258.05,2: 251.37,3: 246.80,4: 241.88,5: 235.20,6: 230.98
Time: 18/13:35:52 Arduino 0: 0: 264.73,1: 259.10,2: 253.48,3: 247.15,4: 241.88,5: 236.25,6: 229.57
Time: 18/13:35:52 Arduino 0: 0: 270.00,1: 264.02,2: 255.59,3: 249.96,4: 243.28,5: 236.95,6: 232.03
Time: 18/13:35:52 Arduino 0: 0: 277.03,1: 268.59,2: 260.86,3: 252.77,4: 246.45,5: 239.77,6: 232.38
Time: 18/13:35:52 Arduino 0: 0: 281.60,1: 273.87,2: 264.73,3: 257.70,4: 248.91,5: 241.88,6: 235.90
Time: 18/13:35:52 Arduino 0: 0: 287.58,1: 279.14,2: 270.00,3: 261.21,4: 253.83,5: 245.04,6: 237.66
Time: 18/13:35:52 Arduino 0: 0: 293.91,1: 283.36,2: 274.92,3: 266.48,4: 256.29,5: 248.91,6: 240.82
Time: 18/13:35:52 Arduino 0: 0: 299.18,1: 290.39,2: 279.84,3: 270.35,4: 261.91,5: 251.72,6: 243.98
Time: 18/13:35:52 Arduino 0: 0: 304.45,1: 295.31,2: 285.47,3: 275.63,4: 265.08,5: 256.29,6: 246.45
Time: 18/13:35:52 Arduino 0: 0: 310.43,1: 301.64,2: 289.69,3: 280.55,4: 270.35,5: 259.45,6: 251.37
Time: 18/13:35:52 Arduino 0: 0: 316.05,1: 305.86,2: 296.02,3: 284.77,4: 274.57,5: 264.38,6: 253.48
Time: 18/13:35:52 Arduino 0: 0: 321.68,1: 311.84,2: 300.23,3: 290.74,4: 279.14,5: 267.89,6: 258.40
Time: 18/13:35:52 Arduino 0: 0: 325.90,1: 316.76,2: 306.21,3: 294.61,4: 284.06,5: 272.11,6: 261.21
Time: 18/13:35:53 Arduino 0: 0: 332.93,1: 322.38,2: 311.13,3: 300.59,4: 287.23,5: 276.68,6: 265.08
Time: 18/13:35:53 Arduino 0: 0: 332.58,1: 323.79,2: 313.95,3: 303.40,4: 292.15,5: 279.14,6: 268.24
Time: 18/13:35:53 Arduino 0: 0: 332.23,1: 323.79,2: 315.70,3: 305.86,4: 293.91,5: 283.01,6: 271.05
Time: 18/13:35:53 Arduino 0: 0: 332.23,1: 325.20,2: 315.35,3: 307.27,4: 296.37,5: 284.06,6: 273.87
Time: 18/13:35:53 Arduino 0: 0: 333.98,1: 323.79,2: 316.76,3: 307.62,4: 296.72,5: 286.17,6: 274.22
Time: 18/13:35:53 Arduino 0: 0: 331.52,1: 324.84,2: 315.70,3: 307.97,4: 298.13,5: 286.52,6: 276.33
Time: 18/13:35:53 Arduino 0: 0: 331.88,1: 324.49,2: 316.41,3: 307.27,4: 298.83,5: 287.93,6: 276.33
Time: 18/13:35:53 Arduino 0: 0: 332.23,1: 325.20,2: 316.41,3: 308.32,4: 297.77,5: 288.28,6: 278.09
Time: 18/13:35:53 Arduino 0: 0: 331.88,1: 325.20,2: 317.11,3: 307.62,4: 299.53,5: 288.28,6: 278.79
Time: 18/13:35:53 Arduino 0: 0: 332.93,1: 324.84,2: 317.11,3: 308.67,4: 298.48,5: 289.69,6: 279.14
Time: 18/13:35:53 Arduino 0: 0: 332.58,1: 325.55,2: 316.76,3: 308.67,4: 300.23,5: 288.63,6: 279.84
Time: 18/13:35:53 Arduino 0: 0: 329.41,1: 319.57,2: 313.95,3: 306.56,4: 297.42,5: 289.34,6: 278.44
Time: 18/13:35:53 Arduino 0: 0: 307.27,1: 304.45,2: 301.64,3: 298.48,4: 292.15,5: 284.06,6: 276.33
Time: 18/13:35:53 Arduino 0: 0: 282.66,1: 282.66,2: 284.77,3: 283.36,4: 280.90,5: 275.98,6: 268.59
Time: 18/13:35:54 Arduino 0: 0: 264.38,1: 266.84,2: 267.54,3: 268.59,4: 267.19,5: 264.38,6: 261.21
Time: 18/13:35:54 Arduino 0: 0: 262.97,1: 260.86,2: 259.10,3: 257.70,4: 257.34,5: 255.59,6: 252.07
Time: 18/13:35:54 Arduino 0: 0: 261.91,1: 259.45,2: 255.23,3: 253.13,4: 249.96,5: 248.55,6: 246.45
Time: 18/13:35:54 Arduino 0: 0: 262.62,1: 258.75,2: 253.83,3: 249.96,4: 247.50,5: 243.63,6: 241.88
Time: 18/13:35:54 Arduino 0: 0: 262.97,1: 258.40,2: 253.48,3: 249.96,4: 244.69,5: 242.23,6: 238.71
Time: 18/13:35:54 Arduino 0: 0: 262.97,1: 258.75,2: 252.77,3: 248.55,4: 245.04,5: 239.77,6: 237.30
Time: 18/13:35:54 Arduino 0: 0: 263.32,1: 257.70,2: 253.48,3: 248.20,4: 243.63,5: 239.77,6: 234.84
Time: 18/13:35:54 Arduino 0: 0: 264.02,1: 259.10,2: 252.42,3: 248.55,4: 243.63,5: 238.36,6: 235.20
Time: 18/13:35:54 Arduino 0: 0: 262.62,1: 258.05,2: 253.48,3: 247.50,4: 243.28,5: 239.06,6: 233.44
Time: 18/13:35:54 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 248.20,4: 242.23,5: 238.01,6: 234.14
Time: 18/13:35:54 Arduino 0: 0: 262.27,1: 258.05,2: 252.77,3: 247.15,4: 242.93,5: 237.66,6: 233.09
Time: 18/13:35:54 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 248.20,4: 241.88,5: 237.66,6: 232.73
Time: 18/13:35:54 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 247.15,4: 242.58,5: 236.60,6: 232.73
Time: 18/13:35:55 Arduino 0: 0: 263.67,1: 257.34,2: 252.77,3: 247.50,4: 241.88,5: 237.30,6: 231.33
Time: 18/13:35:55 Arduino 0: 0: 262.97,1: 258.40,2: 251.72,3: 247.50,4: 242.58,5: 236.25,6: 232.38
Time: 18/13:35:55 Arduino 0: 0: 262.62,1: 257.70,2: 252.77,3: 246.80,4: 241.88,5: 237.30,6: 230.98
Time: 18/13:35:55 Arduino 0: 0: 262.97,1: 258.05,2: 251.72,3: 247.50,4: 241.52,5: 236.25,6: 232.03
Time: 18/13:35:55 Arduino 0: 0: 262.27,1: 257.70,2: 252.77,3: 246.45,4: 242.23,5: 236.60,6: 230.98
Time: 18/13:35:55 Arduino 0: 0: 262.97,1: 257.70,2: 251.72,3: 247.50,4: 240.82,5: 236.25,6: 231.68
Time: 18/13:35:55 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 246.80,4: 241.88,5: 235.90,6: 231.33
Time: 18/13:35:55 Arduino 0: 0: 262.97,1: 257.34,2: 252.42,3: 247.15,4: 241.17,5: 236.60,6: 230.98
Time: 18/13:35:55 Arduino 0: 0: 263.32,1: 258.05,2: 251.72,3: 246.80,4: 241.88,5: 235.55,6: 231.33
Time: 18/13:35:55 Arduino 0: 0: 262.97,1: 257.34,2: 252.42,3: 246.80,4: 241.52,5: 236.60,6: 229.92
Time: 18/13:35:55 Arduino 0: 0: 262.62,1: 258.05,2: 251.37,3: 247.15,4: 241.88,5: 235.55,6: 231.33
Time: 18/13:35:55 Arduino 0: 0: 262.62,1: 257.34,2: 252.07,3: 246.09,4: 241.52,5: 236.25,6: 229.92
Time: 18/13:35:55 Arduino 0: 0: 262.97,1: 258.40,2: 251.72,3: 247.15,4: 240.82,5: 235.90,6: 230.98
Time: 18/13:35:55 Arduino 0: 0: 262.62,1: 258.05,2: 252.42,3: 246.45,4: 241.88,5: 235.90,6: 230.27
Time: 18/13:35:56 Arduino 0: 0: 262.62,1: 257.34,2: 252.42,3: 247.50,4: 240.82,5: 236.25,6: 230.98
Time: 18/13:35:56 Arduino 0: 0: 262.62,1: 258.05,2: 252.07,3: 246.80,4: 241.88,5: 235.20,6: 230.98
Time: 18/13:35:56 Arduino 0: 0: 262.62,1: 256.99,2: 252.42,3: 247.15,4: 240.82,5: 236.25,6: 229.92
Time: 18/13:35:56 Arduino 0: 0: 264.73,1: 259.10,2: 252.42,3: 247.50,4: 242.23,5: 235.55,6: 231.33
Time: 18/13:35:56 Arduino 0: 0: 271.05,1: 263.32,2: 256.64,3: 249.26,4: 243.63,5: 237.66,6: 230.27
Time: 18/13:35:56 Arduino 0: 0: 277.03,1: 269.65,2: 260.16,3: 253.83,4: 246.09,5: 239.41,6: 233.44
Time: 18/13:35:56 Arduino 0: 0: 282.30,1: 274.92,2: 266.13,3: 256.99,4: 249.96,5: 242.58,6: 234.84
Time: 18/13:35:56 Arduino 0: 0: 287.93,1: 279.14,2: 270.00,3: 262.62,4: 252.77,5: 245.74,6: 238.36
Time: 18/13:35:56 Arduino 0: 0: 292.85,1: 285.12,2: 275.27,3: 266.13,4: 258.05,5: 248.55,6: 241.17
Time: 18/13:35:56 Arduino 0: 0: 300.23,1: 290.04,2: 280.55,3: 271.76,4: 261.21,5: 252.77,6: 243.98
Time: 18/13:35:56 Arduino 0: 0: 304.80,1: 295.66,2: 284.77,3: 275.98,4: 266.13,5: 255.59,6: 247.85
Time: 18/13:35:56 Arduino 0: 0: 311.48,1: 300.59,2: 290.74,3: 280.55,4: 270.00,5: 260.51,6: 249.96
Time: 18/13:35:56 Arduino 0: 0: 316.76,1: 306.91,2: 294.96,3: 285.82,4: 274.92,5: 263.67,6: 254.88
Time: 18/13:35:57 Arduino 0: 0: 321.68,1: 312.54,2: 301.29,3: 290.04,4: 279.49,5: 268.59,6: 257.34
Time: 18/13:35:57 Arduino 0: 0: 326.95,1: 317.11,2: 306.21,3: 296.02,4: 283.36,5: 272.81,6: 261.91
Time: 18/13:35:57 Arduino 0: 0: 331.88,1: 322.03,2: 311.84,3: 299.88,4: 288.63,5: 276.68,6: 265.43
Time: 18/13:35:57 Arduino 0: 0: 332.58,1: 323.09,2: 313.95,3: 304.10,4: 291.45,5: 280.20,6: 268.95
Time: 18/13:35:57 Arduino 0: 0: 332.23,1: 323.79,2: 315.00,3: 305.16,4: 294.61,5: 281.95,6: 271.41
Time: 18/13:35:57 Arduino 0: 0: 333.28,1: 323.44,2: 315.70,3: 306.91,4: 295.31,5: 284.77,6: 272.81
Time: 18/13:35:57 Arduino 0: 0: 331.52,1: 325.55,2: 315.70,3: 307.27,4: 297.42,5: 285.47,6: 275.27
Time: 18/13:35:57 Arduino 0: 0: 331.88,1: 324.49,2: 316.41,3: 307.27,4: 297.77,5: 287.58,6: 275.27
Time: 18/13:35:57 Arduino 0: 0: 332.58,1: 324.84,2: 315.70,3: 307.97,4: 298.13,5: 287.23,6: 278.09
Time: 18/13:35:57 Arduino 0: 0: 331.88,1: 324.49,2: 316.76,3: 307.27,4: 298.48,5: 288.28,6: 277.03
Time: 18/13:35:57 Arduino 0: 0: 331.52,1: 324.49,2: 316.05,3: 308.67,4: 298.13,5: 288.28,6: 278.44
Time: 18/13:35:57 Arduino 0: 0: 331.88,1: 324.84,2: 316.41,3: 307.62,4: 299.88,5: 288.28,6: 278.44
Time: 18/13:35:57 Arduino 0: 0: 333.28,1: 324.14,2: 317.11,3: 308.67,4: 298.48,5: 289.34,6: 278.79
Time: 18/13:35:57 Arduino 0: 0: 326.60,1: 319.57,2: 312.54,3: 305.86,4: 297.77,5: 287.58,6: 278.44
Time: 18/13:35:58 Arduino 0: 0: 303.75,1: 301.99,2: 301.29,3: 296.72,4: 290.74,5: 284.06,6: 274.22
Time: 18/13:35:58 Arduino 0: 0: 279.49,1: 281.95,2: 281.95,3: 282.30,4: 279.49,5: 273.87,6: 268.95
Time: 18/13:35:58 Arduino 0: 0: 263.67,1: 265.43,2: 267.54,3: 266.48,4: 266.13,5: 263.67,6: 258.75
Time: 18/13:35:58 Arduino 0: 0: 262.62,1: 260.51,2: 258.05,3: 258.05,4: 255.59,5: 254.18,6: 252.07
Time: 18/13:35:58 Arduino 0: 0: 262.62,1: 259.10,2: 255.23,3: 252.07,4: 250.66,5: 247.85,6: 245.04
Time: 18/13:35:58 Arduino 0: 0: 263.67,1: 258.40,2: 253.83,3: 250.66,4: 246.09,5: 244.34,6: 241.52
Time: 18/13:35:58 Arduino 0: 0: 262.62,1: 258.75,2: 253.48,3: 248.91,4: 245.74,5: 240.82,6: 238.71
Time: 18/13:35:58 Arduino 0: 0: 262.62,1: 258.05,2: 253.48,3: 248.91,4: 243.98,5: 240.82,6: 236.25
Time: 18/13:35:58 Arduino 0: 0: 262.62,1: 258.75,2: 252.42,3: 248.55,4: 244.34,5: 238.71,6: 235.90
Time: 18/13:35:58 Arduino 0: 0: 263.32,1: 257.70,2: 253.48,3: 247.85,4: 243.28,5: 239.06,6: 233.79
Time: 18/13:35:58 Arduino 0: 0: 262.97,1: 258.75,2: 252.42,3: 248.55,4: 242.93,5: 238.01,6: 234.49
Time: 18/13:35:58 Arduino 0: 0: 262.97,1: 258.40,2: 253.48,3: 247.15,4: 243.28,5: 238.36,6: 233.09
Time: 18/13:35:58 Arduino 0: 0: 263.32,1: 257.70,2: 252.42,3: 248.20,4: 241.88,5: 238.01,6: 233.79
Time: 18/13:35:59 Arduino 0: 0: 262.97,1: 258.40,2: 252.77,3: 247.15,4: 242.93,5: 237.30,6: 233.09
Time: 18/13:35:59 Arduino 0: 0: 262.62,1: 257.34,2: 252.77,3: 248.20,4: 241.52,5: 237.66,6: 232.38
Time: 18/13:35:59 Arduino 0: 0: 262.97,1: 258.05,2: 252.07,3: 247.50,4: 242.93,5: 236.25,6: 232.73
Time: 18/13:35:59 Arduino 0: 0: 263.67,1: 257.34,2: 252.42,3: 247.15,4: 241.88,5: 237.30,6: 231.33
Time: 18/13:35:59 Arduino 0: 0: 262.97,1: 258.05,2: 251.72,3: 247.50,4: 242.23,5: 236.25,6: 232.38
Time: 18/13:35:59 Arduino 0: 0: 262.27,1: 258.05,2: 252.77,3: 246.80,4: 242.23,5: 237.30,6: 230.98
Time: 18/13:35:59 Arduino 0: 0: 262.62,1: 258.05,2: 252.07,3: 247.50,4: 241.52,5: 236.60,6: 232.03
Time: 18/13:35:59 Arduino 0: 0: 262.62,1: 257.70,2: 252.77,3: 246.45,4: 241.88,5: 236.60,6: 231.33
Time: 18/13:35:59 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 247.50,4: 240.82,5: 236.60,6: 231.33
Time: 18/13:35:59 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 246.80,4: 241.88,5: 235.55,6: 231.33
Time: 18/13:35:59 Arduino 0: 0: 262.97,1: 256.99,2: 252.07,3: 247.15,4: 241.17,5: 236.60,6: 230.63
Time: 18/13:35:59 Arduino 0: 0: 263.32,1: 257.34,2: 251.37,3: 246.80,4: 241.88,5: 235.55,6: 231.33
Time: 18/13:35:59 Arduino 0: 0: 262.27,1: 257.70,2: 252.42,3: 246.45,4: 241.52,5: 236.60,6: 229.92
Time: 18/13:35:59 Arduino 0: 0: 262.97,1: 257.70,2: 251.02,3: 247.15,4: 241.52,5: 235.90,6: 230.98
Time: 18/13:36:0 Arduino 0: 0: 262.62,1: 257.34,2: 252.07,3: 246.09,4: 241.52,5: 235.90,6: 230.27
Time: 18/13:36:0 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 246.80,4: 240.47,5: 235.90,6: 230.63
Time: 18/13:36:0 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 246.80,4: 241.52,5: 235.55,6: 230.27
Time: 18/13:36:0 Arduino 0: 0: 263.32,1: 256.99,2: 252.07,3: 247.15,4: 240.47,5: 235.90,6: 230.27
Time: 18/13:36:0 Arduino 0: 0: 263.67,1: 256.99,2: 251.37,3: 246.45,4: 241.52,5: 234.84,6: 230.63
Time: 18/13:36:0 Arduino 0: 0: 264.73,1: 258.75,2: 253.48,3: 247.15,4: 241.52,5: 236.25,6: 229.57
Time: 18/13:36:0 Arduino 0: 0: 270.70,1: 264.02,2: 255.94,3: 249.96,4: 243.63,5: 236.60,6: 231.68
Time: 18/13:36:0 Arduino 0: 0: 277.03,1: 269.30,2: 261.56,3: 253.13,4: 246.45,5: 239.77,6: 232.38
Time: 18/13:36:0 Arduino 0: 0: 283.01,1: 274.57,2: 265.08,3: 258.40,4: 249.61,5: 242.23,6: 235.90
Time: 18/13:36:0 Arduino 0: 0: 287.93,1: 279.84,2: 270.70,3: 261.56,4: 254.18,5: 245.74,6: 238.01
Time: 18/13:36:0 Arduino 0: 0: 294.61,1: 285.12,2: 275.27,3: 266.84,4: 256.99,5: 249.26,6: 241.52
Time: 18/13:36:0 Arduino 0: 0: 300.59,1: 291.45,2: 280.55,3: 271.41,4: 262.62,5: 252.07,6: 244.69
Time: 18/13:36:0 Arduino 0: 0: 305.86,1: 295.66,2: 285.82,3: 276.33,4: 265.78,5: 256.99,6: 247.15
Time: 18/13:36:1 Arduino 0: 0: 311.13,1: 302.34,2: 290.04,3: 281.25,4: 271.05,5: 259.80,6: 251.72
Time: 18/13:36:1 Arduino 0: 0: 316.05,1: 306.91,2: 297.07,3: 285.82,4: 274.92,5: 264.73,6: 253.83
Time: 18/13:36:1 Arduino 0: 0: 322.03,1: 312.19,2: 300.94,3: 291.80,4: 279.49,5: 267.89,6: 258.75
Time: 18/13:36:1 Arduino 0: 0: 327.30,1: 317.81,2: 307.62,3: 295.31,4: 284.77,5: 273.16,6: 261.21
Time: 18/13:36:1 Arduino 0: 0: 333.28,1: 322.03,2: 311.13,3: 301.29,4: 287.93,5: 276.68,6: 265.78
Time: 18/13:36:1 Arduino 0: 0: 331.88,1: 323.79,2: 314.30,3: 303.40,4: 293.20,5: 279.84,6: 268.95
Time: 18/13:36:1 Arduino 0: 0: 332.23,1: 323.44,2: 315.70,3: 306.21,4: 293.91,5: 283.36,6: 271.41
Time: 18/13:36:1 Arduino 0: 0: 331.52,1: 325.20,2: 315.70,3: 306.91,4: 296.72,5: 284.06,6: 273.87
Time: 18/13:36:1 Arduino 0: 0: 332.23,1: 324.14,2: 316.76,3: 307.62,4: 297.07,5: 286.17,6: 274.22
Time: 18/13:36:1 Arduino 0: 0: 332.58,1: 325.55,2: 315.70,3: 308.32,4: 298.13,5: 286.52,6: 277.03
Time: 18/13:36:1 Arduino 0: 0: 332.23,1: 324.84,2: 317.11,3: 307.27,4: 298.83,5: 288.28,6: 276.33
