Time: 18/13:36:40 Arduino 0: 
Time: 18/13:36:43 Arduino 0: 0: 262.62,1: 258.05,2: 251.72,3: 246.45,4: 241.52,5: 234.49,6: 229.92
Time: 18/13:36:43 Arduino 0: 0: 263.67,1: 257.34,2: 252.42,3: 246.80,4: 240.47,5: 235.55,6: 228.87
Time: 18/13:36:43 Arduino 0: 0: 263.32,1: 258.40,2: 251.37,3: 246.80,4: 241.17,5: 234.49,6: 229.92
Time: 18/13:36:44 Arduino 0: 0: 263.32,1: 258.05,2: 252.42,3: 246.45,4: 240.82,5: 235.55,6: 228.52
Time: 18/13:36:44 Arduino 0: 0: 262.97,1: 258.05,2: 251.37,3: 246.80,4: 240.82,5: 234.84,6: 229.92
Time: 18/13:36:44 Arduino 0: 0: 262.97,1: 258.40,2: 252.77,3: 246.09,4: 241.17,5: 235.20,6: 229.22
Time: 18/13:36:44 Arduino 0: 0: 263.32,1: 257.70,2: 252.07,3: 247.15,4: 240.12,5: 235.20,6: 229.92
Time: 18/13:36:44 Arduino 0: 0: 263.32,1: 257.70,2: 252.07,3: 246.45,4: 241.17,5: 234.49,6: 229.57
Time: 18/13:36:44 Arduino 0: 0: 262.62,1: 257.34,2: 252.07,3: 246.80,4: 240.47,5: 235.55,6: 229.22
Time: 18/13:36:44 Arduino 0: 0: 263.67,1: 258.40,2: 251.37,3: 246.80,4: 241.17,5: 234.14,6: 229.92
Time: 18/13:36:44 Arduino 0: 0: 263.32,1: 257.34,2: 252.42,3: 246.45,4: 240.47,5: 235.20,6: 228.52
Time: 18/13:36:44 Arduino 0: 0: 262.97,1: 257.70,2: 251.37,3: 246.80,4: 240.82,5: 234.84,6: 229.57
Time: 18/13:36:44 Arduino 0: 0: 262.62,1: 258.05,2: 252.42,3: 245.74,4: 240.82,5: 235.20,6: 228.52
Time: 18/13:36:44 Arduino 0: 0: 264.02,1: 258.05,2: 252.07,3: 246.80,4: 240.47,5: 234.84,6: 229.57
Time: 18/13:36:44 Arduino 0: 0: 265.78,1: 259.80,2: 253.48,3: 247.50,4: 241.52,5: 235.55,6: 229.57
Time: 18/13:36:44 Arduino 0: 0: 267.89,1: 261.91,2: 255.23,3: 249.26,4: 241.88,5: 236.60,6: 230.27
Time: 18/13:36:44 Arduino 0: 0: 271.76,1: 264.73,2: 257.34,3: 250.66,4: 244.34,5: 236.60,6: 231.33
Time: 18/13:36:45 Arduino 0: 0: 273.87,1: 266.84,2: 259.80,3: 253.13,4: 245.39,5: 239.06,6: 231.68
Time: 18/13:36:45 Arduino 0: 0: 276.33,1: 269.65,2: 261.21,3: 254.88,4: 247.85,5: 240.12,6: 234.14
Time: 18/13:36:45 Arduino 0: 0: 278.79,1: 271.41,2: 264.73,3: 256.29,4: 249.61,5: 242.58,6: 234.49
Time: 18/13:36:45 Arduino 0: 0: 281.25,1: 274.22,2: 265.78,3: 259.10,4: 251.37,5: 243.63,6: 237.30
Time: 18/13:36:45 Arduino 0: 0: 284.41,1: 275.98,2: 268.59,3: 260.16,4: 253.13,5: 245.74,6: 237.66
Time: 18/13:36:45 Arduino 0: 0: 286.88,1: 278.44,2: 270.00,3: 262.97,4: 254.18,5: 247.15,6: 239.77
Time: 18/13:36:45 Arduino 0: 0: 288.63,1: 280.90,2: 272.46,3: 264.38,4: 256.99,5: 248.20,6: 241.17
Time: 18/13:36:45 Arduino 0: 0: 290.74,1: 283.01,2: 274.57,3: 267.19,4: 258.05,5: 251.02,6: 242.58
Time: 18/13:36:45 Arduino 0: 0: 293.91,1: 285.82,2: 276.33,3: 268.95,4: 260.86,5: 251.37,6: 244.69
Time: 18/13:36:45 Arduino 0: 0: 296.37,1: 287.58,2: 279.84,3: 270.70,4: 261.91,5: 254.18,6: 244.69
Time: 18/13:36:45 Arduino 0: 0: 296.37,1: 288.98,2: 279.49,3: 272.81,4: 263.67,5: 254.53,6: 247.50
Time: 18/13:36:45 Arduino 0: 0: 297.07,1: 288.98,2: 281.25,3: 272.46,4: 264.73,5: 256.99,6: 247.50
Time: 18/13:36:45 Arduino 0: 0: 296.37,1: 288.98,2: 280.20,3: 274.22,4: 264.73,5: 256.64,6: 249.26
Time: 18/13:36:46 Arduino 0: 0: 292.50,1: 285.47,2: 278.44,3: 271.05,4: 264.73,5: 256.29,6: 248.55
Time: 18/13:36:46 Arduino 0: 0: 268.59,1: 268.24,2: 266.13,3: 263.67,4: 257.70,5: 252.77,6: 246.09
Time: 18/13:36:46 Arduino 0: 0: 262.97,1: 261.56,2: 258.40,3: 255.59,4: 252.07,5: 246.45,6: 242.58
Time: 18/13:36:46 Arduino 0: 0: 262.27,1: 258.75,2: 255.23,3: 251.37,4: 246.80,5: 243.28,6: 238.01
Time: 18/13:36:46 Arduino 0: 0: 262.97,1: 258.05,2: 252.42,3: 248.91,4: 244.69,5: 239.41,6: 236.60
Time: 18/13:36:46 Arduino 0: 0: 262.97,1: 257.70,2: 253.13,3: 247.15,4: 242.93,5: 238.71,6: 233.09
Time: 18/13:36:46 Arduino 0: 0: 263.32,1: 257.70,2: 251.72,3: 247.85,4: 241.88,5: 236.95,6: 233.09
Time: 18/13:36:46 Arduino 0: 0: 261.91,1: 258.05,2: 252.42,3: 246.09,4: 242.23,5: 236.60,6: 231.33
Time: 18/13:36:46 Arduino 0: 0: 263.32,1: 258.05,2: 252.07,3: 247.50,4: 240.82,5: 236.25,6: 231.33
Time: 18/13:36:46 Arduino 0: 0: 262.62,1: 258.75,2: 252.42,3: 246.80,4: 241.88,5: 235.55,6: 230.98
Time: 18/13:36:46 Arduino 0: 0: 263.67,1: 257.34,2: 252.42,3: 247.15,4: 240.82,5: 236.25,6: 230.27
Time: 18/13:36:46 Arduino 0: 0: 262.97,1: 258.40,2: 251.72,3: 246.80,4: 241.52,5: 235.20,6: 230.98
Time: 18/13:36:46 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 246.45,4: 241.17,5: 235.90,6: 229.57
Time: 18/13:36:46 Arduino 0: 0: 263.32,1: 257.34,2: 251.02,3: 246.80,4: 240.82,5: 235.20,6: 230.63
Time: 18/13:36:47 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 245.74,4: 241.17,5: 235.55,6: 229.22
Time: 18/13:36:47 Arduino 0: 0: 263.32,1: 257.70,2: 251.72,3: 247.15,4: 240.47,5: 235.20,6: 230.27
Time: 18/13:36:47 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 246.09,4: 241.17,5: 235.20,6: 229.57
Time: 18/13:36:47 Arduino 0: 0: 263.32,1: 256.99,2: 252.07,3: 246.80,4: 240.12,5: 235.55,6: 229.92
Time: 18/13:36:47 Arduino 0: 0: 263.32,1: 257.70,2: 251.72,3: 246.09,4: 241.17,5: 234.49,6: 229.92
Time: 18/13:36:47 Arduino 0: 0: 262.97,1: 257.34,2: 252.07,3: 246.45,4: 240.47,5: 235.20,6: 228.87
Time: 18/13:36:47 Arduino 0: 0: 263.32,1: 258.05,2: 251.37,3: 246.80,4: 241.17,5: 234.49,6: 230.27
Time: 18/13:36:47 Arduino 0: 0: 262.97,1: 257.70,2: 252.42,3: 246.09,4: 240.82,5: 235.55,6: 228.87
Time: 18/13:36:47 Arduino 0: 0: 262.97,1: 257.70,2: 251.72,3: 246.80,4: 240.82,5: 234.84,6: 229.92
Time: 18/13:36:47 Arduino 0: 0: 262.62,1: 257.70,2: 252.07,3: 246.09,4: 241.17,5: 235.20,6: 229.22
Time: 18/13:36:47 Arduino 0: 0: 262.97,1: 257.70,2: 251.72,3: 246.80,4: 240.12,5: 235.20,6: 229.92
Time: 18/13:36:47 Arduino 0: 0: 262.97,1: 257.70,2: 252.07,3: 246.09,4: 241.17,5: 234.49,6: 229.22
Time: 18/13:36:47 Arduino 0: 0: 263.32,1: 256.99,2: 251.72,3: 246.45,4: 240.47,5: 235.20,6: 229.22
Time: 18/13:36:48 Arduino 0: 0: 263.32,1: 257.70,2: 251.37,3: 246.45,4: 240.82,5: 234.14,6: 229.92
Time: 18/13:36:48 Arduino 0: 0: 263.32,1: 257.34,2: 252.07,3: 246.09,4: 240.47,5: 235.20,6: 228.52
Time: 18/13:36:48 Arduino 0: 0: 262.97,1: 257.70,2: 251.37,3: 246.45,4: 240.82,5: 234.49,6: 229.57
Time: 18/13:36:48 Arduino 0: 0: 262.97,1: 257.34,2: 251.72,3: 245.74,4: 240.82,5: 234.84,6: 228.52
Time: 18/13:36:48 Arduino 0: 0: 262.97,1: 257.34,2: 251.37,3: 246.45,4: 240.12,5: 234.84,6: 229.57
Time: 18/13:36:48 Arduino 0: 0: 264.73,1: 259.45,2: 253.13,3: 246.45,4: 241.52,5: 235.20,6: 229.22
Time: 18/13:36:48 Arduino 0: 0: 267.19,1: 260.86,2: 254.53,3: 248.55,4: 241.52,5: 235.90,6: 230.27
Time: 18/13:36:48 Arduino 0: 0: 270.35,1: 264.38,2: 256.29,3: 250.31,4: 243.98,5: 236.25,6: 231.33
Time: 18/13:36:48 Arduino 0: 0: 272.81,1: 265.78,2: 259.45,3: 252.42,4: 244.69,5: 238.71,6: 231.33
Time: 18/13:36:48 Arduino 0: 0: 275.27,1: 268.95,2: 260.51,3: 254.18,4: 247.50,5: 239.41,6: 233.79
Time: 18/13:36:48 Arduino 0: 0: 278.44,1: 270.70,2: 263.32,3: 255.59,4: 248.91,5: 241.88,6: 234.14
Time: 18/13:36:48 Arduino 0: 0: 281.60,1: 273.52,2: 264.73,3: 258.40,4: 250.66,5: 242.93,6: 236.60
Time: 18/13:36:48 Arduino 0: 0: 282.66,1: 275.63,2: 267.89,3: 259.45,4: 253.13,5: 245.04,6: 237.30
Time: 18/13:36:48 Arduino 0: 0: 285.47,1: 277.73,2: 269.65,3: 262.27,4: 253.48,5: 246.80,6: 239.41
Time: 18/13:36:49 Arduino 0: 0: 287.93,1: 281.25,2: 271.76,3: 264.02,4: 256.64,5: 247.50,6: 240.82
Time: 18/13:36:49 Arduino 0: 0: 290.39,1: 281.95,2: 274.57,3: 266.48,4: 257.34,5: 250.31,6: 241.88
Time: 18/13:36:49 Arduino 0: 0: 292.85,1: 285.47,2: 275.63,3: 268.24,4: 260.16,5: 251.02,6: 244.34
Time: 18/13:36:49 Arduino 0: 0: 295.66,1: 287.58,2: 279.14,3: 270.35,4: 261.56,5: 253.83,6: 244.34
